,product,monsternummer,aanduiding,datum,land,locatie,analyse,gehalte,mrl,verwerkingsfactor,resultaat
3539,mandarijnen,86805391,mandarijnen,28‐5‐2024,Spanje,FIRMA POSTUMA‐KAMPEN,pyridaben,0.0057,0.3,,CONFORM
3540,mandarijnen,86805391,mandarijnen,28‐5‐2024,Spanje,FIRMA POSTUMA‐KAMPEN,thiabendazool,0.02,7.0,,CONFORM
3541,mandarijnen,86805391,mandarijnen,28‐5‐2024,Spanje,FIRMA POSTUMA‐KAMPEN,Overige bestrijdingsmiddelen,,,,CONFORM
3542,mandarijnen,86811189,mandarijnen,6‐3‐2024,Italië,UDEA B.V. (HOOFDKANTOOR),Overige bestrijdingsmiddelen,,,,CONFORM
3543,mandarijnen,86831864,mandarijnen,16‐10‐2024,Zuid Afrika,NAKI GROOTHANDEL B.V,"2,4‐D",0.28,1.0,,CONFORM
3544,mandarijnen,86831864,mandarijnen,16‐10‐2024,Zuid Afrika,NAKI GROOTHANDEL B.V,azoxystrobin,0.49,15.0,,CONFORM
3545,mandarijnen,86831864,mandarijnen,16‐10‐2024,Zuid Afrika,NAKI GROOTHANDEL B.V,imazalil,2.3,5.0,,CONFORM
3546,mandarijnen,86831864,mandarijnen,16‐10‐2024,Zuid Afrika,NAKI GROOTHANDEL B.V,pyrimethanil,2.3,8.0,,CONFORM
3547,mandarijnen,86831864,mandarijnen,16‐10‐2024,Zuid Afrika,NAKI GROOTHANDEL B.V,pyriproxyfen,0.005,0.7,,CONFORM
3548,mandarijnen,86831864,mandarijnen,16‐10‐2024,Zuid Afrika,NAKI GROOTHANDEL B.V,thiabendazool,0.24,7.0,,CONFORM
3549,mandarijnen,86831864,mandarijnen,16‐10‐2024,Zuid Afrika,NAKI GROOTHANDEL B.V,Overige bestrijdingsmiddelen,,,,CONFORM
3550,mandarijnen,86845806,Clementine,25‐11‐2024,Marokko,MARNI FRUIT B.V.,fludioxonil,0.79,10.0,,CONFORM
3551,mandarijnen,86845806,Clementine,25‐11‐2024,Marokko,MARNI FRUIT B.V.,pyrimethanil,5.6,8.0,,CONFORM
3552,mandarijnen,86845806,Clementine,25‐11‐2024,Marokko,MARNI FRUIT B.V.,thiabendazool,0.7,7.0,,CONFORM
3553,mandarijnen,86845806,Clementine,25‐11‐2024,Marokko,MARNI FRUIT B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3554,mandarijnen,86850788,Mandarijnen,10‐10‐2024,Zuid Afrika,LIDL,"2,4‐D",0.12,1.0,,CONFORM
3555,mandarijnen,86850788,Mandarijnen,10‐10‐2024,Zuid Afrika,LIDL,fenylfenol‐2,0.56,10.0,,CONFORM
3556,mandarijnen,86850788,Mandarijnen,10‐10‐2024,Zuid Afrika,LIDL,imazalil,3.3,5.0,,CONFORM
3557,mandarijnen,86850788,Mandarijnen,10‐10‐2024,Zuid Afrika,LIDL,pyriproxyfen,0.016,0.7,,CONFORM
3558,mandarijnen,86850788,Mandarijnen,10‐10‐2024,Zuid Afrika,LIDL,thiabendazool,1.2,7.0,,CONFORM
3559,mandarijnen,86850788,Mandarijnen,10‐10‐2024,Zuid Afrika,LIDL,Overige bestrijdingsmiddelen,,,,CONFORM
3560,mandarijnen,86851156,Mandarijnen,31‐10‐2024,Peru,WILKO FRUIT B.V.,acetamiprid,0.0081,0.9,,CONFORM
3561,mandarijnen,86851156,Mandarijnen,31‐10‐2024,Peru,WILKO FRUIT B.V.,azoxystrobin,0.12,15.0,,CONFORM
3562,mandarijnen,86851156,Mandarijnen,31‐10‐2024,Peru,WILKO FRUIT B.V.,fenylfenol‐2,2.3,10.0,,CONFORM
3563,mandarijnen,86851156,Mandarijnen,31‐10‐2024,Peru,WILKO FRUIT B.V.,imazalil,0.82,5.0,,CONFORM
3564,mandarijnen,86851156,Mandarijnen,31‐10‐2024,Peru,WILKO FRUIT B.V.,pyridaben,0.039,0.3,,CONFORM
3565,mandarijnen,86851156,Mandarijnen,31‐10‐2024,Peru,WILKO FRUIT B.V.,pyrimethanil,0.49,8.0,,CONFORM
3566,mandarijnen,86851156,Mandarijnen,31‐10‐2024,Peru,WILKO FRUIT B.V.,thiabendazool,0.44,7.0,,CONFORM
3567,mandarijnen,86851156,Mandarijnen,31‐10‐2024,Peru,WILKO FRUIT B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3568,mandarijnen,86866811,Mandarijnen,20‐3‐2024,Marokko,V.O.F. HARRIE GOESTEN,fludioxonil,0.31,10.0,,CONFORM
3569,mandarijnen,86866811,Mandarijnen,20‐3‐2024,Marokko,V.O.F. HARRIE GOESTEN,imazalil,1.6,5.0,,CONFORM
3570,mandarijnen,86866811,Mandarijnen,20‐3‐2024,Marokko,V.O.F. HARRIE GOESTEN,pyrimethanil,1.3,8.0,,CONFORM
3571,mandarijnen,86866811,Mandarijnen,20‐3‐2024,Marokko,V.O.F. HARRIE GOESTEN,pyriproxyfen,0.018,0.6,,CONFORM
3572,mandarijnen,86866811,Mandarijnen,20‐3‐2024,Marokko,V.O.F. HARRIE GOESTEN,thiabendazool,0.067,7.0,,CONFORM
3573,mandarijnen,86866811,Mandarijnen,20‐3‐2024,Marokko,V.O.F. HARRIE GOESTEN,Overige bestrijdingsmiddelen,,,,CONFORM
3574,mandarijnen,86894963,mandarijnen,5‐9‐2024,Zuid Afrika,EUROFRESH,"2,4‐D",0.052,1.0,,CONFORM
3575,mandarijnen,86894963,mandarijnen,5‐9‐2024,Zuid Afrika,EUROFRESH,fludioxonil,2.2,10.0,,CONFORM
3576,mandarijnen,86894963,mandarijnen,5‐9‐2024,Zuid Afrika,EUROFRESH,imazalil,2.7,5.0,,CONFORM
3577,mandarijnen,86894963,mandarijnen,5‐9‐2024,Zuid Afrika,EUROFRESH,pyraclostrobin,0.043,2.0,,CONFORM
3578,mandarijnen,86894963,mandarijnen,5‐9‐2024,Zuid Afrika,EUROFRESH,pyrimethanil,0.038,8.0,,CONFORM
3579,mandarijnen,86894963,mandarijnen,5‐9‐2024,Zuid Afrika,EUROFRESH,pyriproxyfen,0.011,0.7,,CONFORM
3580,mandarijnen,86894963,mandarijnen,5‐9‐2024,Zuid Afrika,EUROFRESH,thiabendazool,0.65,7.0,,CONFORM
3581,mandarijnen,86894963,mandarijnen,5‐9‐2024,Zuid Afrika,EUROFRESH,Overige bestrijdingsmiddelen,,,,CONFORM
3582,mandarijnen,86896389,Mandarijnen,8‐10‐2024,Zuid Afrika,ALDI DISTRIBUTIECENTRUM,"2,4‐D",0.12,1.0,,CONFORM
3583,mandarijnen,86896389,Mandarijnen,8‐10‐2024,Zuid Afrika,ALDI DISTRIBUTIECENTRUM,azoxystrobin,0.015,15.0,,CONFORM
3584,mandarijnen,86896389,Mandarijnen,8‐10‐2024,Zuid Afrika,ALDI DISTRIBUTIECENTRUM,fenpyroximaat,0.0065,0.5,,CONFORM
3585,mandarijnen,86896389,Mandarijnen,8‐10‐2024,Zuid Afrika,ALDI DISTRIBUTIECENTRUM,imazalil,2.3,5.0,,CONFORM
3586,mandarijnen,86896389,Mandarijnen,8‐10‐2024,Zuid Afrika,ALDI DISTRIBUTIECENTRUM,pyrimethanil,0.78,8.0,,CONFORM
3587,mandarijnen,86896389,Mandarijnen,8‐10‐2024,Zuid Afrika,ALDI DISTRIBUTIECENTRUM,sulfoxaflor,0.0069,0.8,,CONFORM
3588,mandarijnen,86896389,Mandarijnen,8‐10‐2024,Zuid Afrika,ALDI DISTRIBUTIECENTRUM,thiabendazool,0.64,7.0,,CONFORM
3589,mandarijnen,86896389,Mandarijnen,8‐10‐2024,Zuid Afrika,ALDI DISTRIBUTIECENTRUM,Overige bestrijdingsmiddelen,,,,CONFORM
3590,mandarijnen,86955474,Citrus Mogador,23‐1‐2024,Marokko,FRUITFACTOR B.V.,imazalil,0.92,5.0,,CONFORM
3591,mandarijnen,86955474,Citrus Mogador,23‐1‐2024,Marokko,FRUITFACTOR B.V.,pyrimethanil,1.1,8.0,,CONFORM
3592,mandarijnen,86955474,Citrus Mogador,23‐1‐2024,Marokko,FRUITFACTOR B.V.,thiabendazool,2.4,7.0,,CONFORM
3593,mandarijnen,86955474,Citrus Mogador,23‐1‐2024,Marokko,FRUITFACTOR B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3594,mandarijnen,86955482,Mandarins Orri,23‐1‐2024,Israël,FRUITFACTOR B.V.,imazalil,1.4,5.0,,CONFORM
3595,mandarijnen,86955482,Mandarins Orri,23‐1‐2024,Israël,FRUITFACTOR B.V.,pyrimethanil,0.0055,8.0,,CONFORM
3596,mandarijnen,86955482,Mandarins Orri,23‐1‐2024,Israël,FRUITFACTOR B.V.,thiabendazool,1.2,7.0,,CONFORM
3597,mandarijnen,86955482,Mandarins Orri,23‐1‐2024,Israël,FRUITFACTOR B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3598,mandarijnen,86956276,Mandarine nadorcott,8‐3‐2024,Marokko,DE GROOT FRUIT & VEGETABLES B.V.,fludioxonil,0.72,10.0,,CONFORM
3599,mandarijnen,86956276,Mandarine nadorcott,8‐3‐2024,Marokko,DE GROOT FRUIT & VEGETABLES B.V.,hexythiazox,0.0061,0.5,,CONFORM
3600,mandarijnen,86956276,Mandarine nadorcott,8‐3‐2024,Marokko,DE GROOT FRUIT & VEGETABLES B.V.,imazalil,1.4,5.0,,CONFORM
3601,mandarijnen,86956276,Mandarine nadorcott,8‐3‐2024,Marokko,DE GROOT FRUIT & VEGETABLES B.V.,pyrimethanil,0.016,8.0,,CONFORM
3602,mandarijnen,86956276,Mandarine nadorcott,8‐3‐2024,Marokko,DE GROOT FRUIT & VEGETABLES B.V.,thiabendazool,1.4,7.0,,CONFORM
3603,mandarijnen,86956276,Mandarine nadorcott,8‐3‐2024,Marokko,DE GROOT FRUIT & VEGETABLES B.V.,Overige bestrijdingsmiddelen,,,,CONFORM
3604,mandarijnen,86960567,mandarijnen,17‐9‐2024,Zuid Afrika,DISTRIBUTIECENTRUM ALBERT HEIJN,"2,4‐D",0.3,1.0,,CONFORM
3605,mandarijnen,86960567,mandarijnen,17‐9‐2024,Zuid Afrika,DISTRIBUTIECENTRUM ALBERT HEIJN,azoxystrobin,0.49,15.0,,CONFORM
3606,mandarijnen,86960567,mandarijnen,17‐9‐2024,Zuid Afrika,DISTRIBUTIECENTRUM ALBERT HEIJN,imazalil,2.5,5.0,,CONFORM
3607,mandarijnen,86960567,mandarijnen,17‐9‐2024,Zuid Afrika,DISTRIBUTIECENTRUM ALBERT HEIJN,pyrimethanil,1.7,8.0,,CONFORM
3608,mandarijnen,86960567,mandarijnen,17‐9‐2024,Zuid Afrika,DISTRIBUTIECENTRUM ALBERT HEIJN,pyriproxyfen,0.0098,0.7,,CONFORM
3609,mandarijnen,86960567,mandarijnen,17‐9‐2024,Zuid Afrika,DISTRIBUTIECENTRUM ALBERT HEIJN,thiabendazool,0.64,7.0,,CONFORM
3610,mandarijnen,86960567,mandarijnen,17‐9‐2024,Zuid Afrika,DISTRIBUTIECENTRUM ALBERT HEIJN,Overige bestrijdingsmiddelen,,,,CONFORM
3611,mandarijnen,86961113,mandarijnen,7‐10‐2024,Zuid Afrika,JUMBO DISTRIBUTIECENTRUM,"2,4‐D",0.13,1.0,,CONFORM
3612,mandarijnen,86961113,mandarijnen,7‐10‐2024,Zuid Afrika,JUMBO DISTRIBUTIECENTRUM,azoxystrobin,0.022,15.0,,CONFORM
3613,mandarijnen,86961113,mandarijnen,7‐10‐2024,Zuid Afrika,JUMBO DISTRIBUTIECENTRUM,imazalil,1.4,5.0,,CONFORM
3614,mandarijnen,86961113,mandarijnen,7‐10‐2024,Zuid Afrika,JUMBO DISTRIBUTIECENTRUM,pyrimethanil,0.072,8.0,,CONFORM
3615,mandarijnen,86961113,mandarijnen,7‐10‐2024,Zuid Afrika,JUMBO DISTRIBUTIECENTRUM,pyriproxyfen,0.0072,0.7,,CONFORM
3616,mandarijnen,86961113,mandarijnen,7‐10‐2024,Zuid Afrika,JUMBO DISTRIBUTIECENTRUM,thiabendazool,0.62,7.0,,CONFORM
3617,mandarijnen,86961113,mandarijnen,7‐10‐2024,Zuid Afrika,JUMBO DISTRIBUTIECENTRUM,Overige bestrijdingsmiddelen,,,,CONFORM
3618,mandarijnen,86963183,mandarijnen,20‐8‐2024,Zuid Afrika,GROOTHANDELSONDERNEMING VERS‐NED,"2,4‐D",0.24,1.0,,CONFORM
3619,mandarijnen,86963183,mandarijnen,20‐8‐2024,Zuid Afrika,GROOTHANDELSONDERNEMING VERS‐NED,azoxystrobin,0.024,15.0,,CONFORM
3620,mandarijnen,86963183,mandarijnen,20‐8‐2024,Zuid Afrika,GROOTHANDELSONDERNEMING VERS‐NED,imazalil,2.2,5.0,,CONFORM
3621,mandarijnen,86963183,mandarijnen,20‐8‐2024,Zuid Afrika,GROOTHANDELSONDERNEMING VERS‐NED,pyrimethanil,1.5,8.0,,CONFORM
3622,mandarijnen,86963183,mandarijnen,20‐8‐2024,Zuid Afrika,GROOTHANDELSONDERNEMING VERS‐NED,pyriproxyfen,0.023,0.7,,CONFORM
3623,mandarijnen,86963183,mandarijnen,20‐8‐2024,Zuid Afrika,GROOTHANDELSONDERNEMING VERS‐NED,spirotetramat (som),0.014,0.5,,CONFORM
3624,mandarijnen,86963183,mandarijnen,20‐8‐2024,Zuid Afrika,GROOTHANDELSONDERNEMING VERS‐NED,Overige bestrijdingsmiddelen,,,,CONFORM
3625,mandarijnen,99368624,mandarijnen clementine 1kg,24‐7‐2024,Zuid Afrika,POIESZ SUPERMARKTEN,"2,4‐D",0.078,1.0,,CONFORM
3626,mandarijnen,99368624,mandarijnen clementine 1kg,24‐7‐2024,Zuid Afrika,POIESZ SUPERMARKTEN,fludioxonil,0.81,10.0,,CONFORM
3627,mandarijnen,99368624,mandarijnen clementine 1kg,24‐7‐2024,Zuid Afrika,POIESZ SUPERMARKTEN,imazalil,2.7,5.0,,CONFORM
3628,mandarijnen,99368624,mandarijnen clementine 1kg,24‐7‐2024,Zuid Afrika,POIESZ SUPERMARKTEN,pyraclostrobin,0.0099,2.0,,CONFORM
3629,mandarijnen,99368624,mandarijnen clementine 1kg,24‐7‐2024,Zuid Afrika,POIESZ SUPERMARKTEN,pyrimethanil,2.0,8.0,,CONFORM
3630,mandarijnen,99368624,mandarijnen clementine 1kg,24‐7‐2024,Zuid Afrika,POIESZ SUPERMARKTEN,spirotetramat (som),0.007,0.5,,CONFORM
3631,mandarijnen,99368624,mandarijnen clementine 1kg,24‐7‐2024,Zuid Afrika,POIESZ SUPERMARKTEN,thiabendazool,0.53,7.0,,CONFORM
3632,mandarijnen,99368624,mandarijnen clementine 1kg,24‐7‐2024,Zuid Afrika,POIESZ SUPERMARKTEN,Overige bestrijdingsmiddelen,,,,CONFORM
3633,mandarijnen,99368926,mandarijnen nova 1KG,30‐7‐2024,Zuid Afrika,LIDL,"2,4‐D",0.37,1.0,,CONFORM
3634,mandarijnen,99368926,mandarijnen nova 1KG,30‐7‐2024,Zuid Afrika,LIDL,azoxystrobin,0.03,15.0,,CONFORM
3635,mandarijnen,99368926,mandarijnen nova 1KG,30‐7‐2024,Zuid Afrika,LIDL,imazalil,2.2,5.0,,CONFORM
3636,mandarijnen,99368926,mandarijnen nova 1KG,30‐7‐2024,Zuid Afrika,LIDL,pyrimethanil,2.4,8.0,,CONFORM
3637,mandarijnen,99368926,mandarijnen nova 1KG,30‐7‐2024,Zuid Afrika,LIDL,spirotetramat (som),0.04,0.5,,CONFORM
3638,mandarijnen,99368926,mandarijnen nova 1KG,30‐7‐2024,Zuid Afrika,LIDL,Overige bestrijdingsmiddelen,,,,CONFORM
3639,mandarijnen,99393769,Mandarijnen,8‐8‐2024,Zuid Afrika,ALDI,"2,4‐D",0.11,1.0,,CONFORM
3640,mandarijnen,99393769,Mandarijnen,8‐8‐2024,Zuid Afrika,ALDI,azoxystrobin,0.014,15.0,,CONFORM
3641,mandarijnen,99393769,Mandarijnen,8‐8‐2024,Zuid Afrika,ALDI,fludioxonil,0.7,10.0,,CONFORM
3642,mandarijnen,99393769,Mandarijnen,8‐8‐2024,Zuid Afrika,ALDI,imazalil,3.7,5.0,,CONFORM
3643,mandarijnen,99393769,Mandarijnen,8‐8‐2024,Zuid Afrika,ALDI,pyraclostrobin,0.016,2.0,,CONFORM
3644,mandarijnen,99393769,Mandarijnen,8‐8‐2024,Zuid Afrika,ALDI,thiabendazool,2.0,7.0,,CONFORM
3645,mandarijnen,99393769,Mandarijnen,8‐8‐2024,Zuid Afrika,ALDI,Overige bestrijdingsmiddelen,,,,CONFORM
3646,mandarijnen,99396091,Mandarijnen ‐Zonnebommetjes,9‐7‐2024,Zuid Afrika,MCD OCHTEN,"2,4‐D",0.25,1.0,,CONFORM
3647,mandarijnen,99396091,Mandarijnen ‐Zonnebommetjes,9‐7‐2024,Zuid Afrika,MCD OCHTEN,azoxystrobin,0.016,15.0,,CONFORM
3648,mandarijnen,99396091,Mandarijnen ‐Zonnebommetjes,9‐7‐2024,Zuid Afrika,MCD OCHTEN,fenpyroximaat,0.01,0.5,,CONFORM
3649,mandarijnen,99396091,Mandarijnen ‐Zonnebommetjes,9‐7‐2024,Zuid Afrika,MCD OCHTEN,imazalil,1.8,5.0,,CONFORM
3650,mandarijnen,99396091,Mandarijnen ‐Zonnebommetjes,9‐7‐2024,Zuid Afrika,MCD OCHTEN,methoxyfenozide,0.044,2.0,,CONFORM
3651,mandarijnen,99396091,Mandarijnen ‐Zonnebommetjes,9‐7‐2024,Zuid Afrika,MCD OCHTEN,pyraclostrobin,0.02,2.0,,CONFORM
3652,mandarijnen,99396091,Mandarijnen ‐Zonnebommetjes,9‐7‐2024,Zuid Afrika,MCD OCHTEN,pyrimethanil,3.1,8.0,,CONFORM
3653,mandarijnen,99396091,Mandarijnen ‐Zonnebommetjes,9‐7‐2024,Zuid Afrika,MCD OCHTEN,spirotetramat (som),0.011,0.5,,CONFORM
3654,mandarijnen,99396091,Mandarijnen ‐Zonnebommetjes,9‐7‐2024,Zuid Afrika,MCD OCHTEN,thiabendazool,0.6,7.0,,CONFORM
3655,mandarijnen,99396091,Mandarijnen ‐Zonnebommetjes,9‐7‐2024,Zuid Afrika,MCD OCHTEN,Overige bestrijdingsmiddelen,,,,CONFORM
3656,mandarijnen,99398485,mandarijn,2‐7‐2024,Zuid Afrika,LIDL,"2,4‐D",0.12,1.0,,CONFORM
3657,mandarijnen,99398485,mandarijn,2‐7‐2024,Zuid Afrika,LIDL,imazalil,1.7,5.0,,CONFORM
3658,mandarijnen,99398485,mandarijn,2‐7‐2024,Zuid Afrika,LIDL,pyrimethanil,3.4,8.0,,CONFORM
3659,mandarijnen,99398485,mandarijn,2‐7‐2024,Zuid Afrika,LIDL,spirotetramat (som),0.011,0.5,,CONFORM
3660,mandarijnen,99398485,mandarijn,2‐7‐2024,Zuid Afrika,LIDL,thiabendazool,0.18,7.0,,CONFORM
3661,mandarijnen,99398485,mandarijn,2‐7‐2024,Zuid Afrika,LIDL,Overige bestrijdingsmiddelen,,,,CONFORM
3662,mandarijnen,99411384,Mandarijnen Clementine,16‐7‐2024,Zuid Afrika,ALDI ENSCHEDE,"2,4‐D",0.078,1.0,,CONFORM
3663,mandarijnen,99411384,Mandarijnen Clementine,16‐7‐2024,Zuid Afrika,ALDI ENSCHEDE,azoxystrobin,3.1,15.0,,CONFORM
3664,mandarijnen,99411384,Mandarijnen Clementine,16‐7‐2024,Zuid Afrika,ALDI ENSCHEDE,fludioxonil,1.7,10.0,,CONFORM
3665,mandarijnen,99411384,Mandarijnen Clementine,16‐7‐2024,Zuid Afrika,ALDI ENSCHEDE,pyrimethanil,0.14,8.0,,CONFORM
3666,mandarijnen,99411384,Mandarijnen Clementine,16‐7‐2024,Zuid Afrika,ALDI ENSCHEDE,spirotetramat (som),0.01,0.5,,CONFORM
3667,mandarijnen,99411384,Mandarijnen Clementine,16‐7‐2024,Zuid Afrika,ALDI ENSCHEDE,thiabendazool,0.56,7.0,,CONFORM
3668,mandarijnen,99411384,Mandarijnen Clementine,16‐7‐2024,Zuid Afrika,ALDI ENSCHEDE,Overige bestrijdingsmiddelen,,,,CONFORM
3669,mandarijnen,99411929,mandarijnen,23‐7‐2024,Zuid Afrika,DIRK,"2,4‐D",0.065,1.0,,CONFORM
3670,mandarijnen,99411929,mandarijnen,23‐7‐2024,Zuid Afrika,DIRK,azoxystrobin,1.1,15.0,,CONFORM
3671,mandarijnen,99411929,mandarijnen,23‐7‐2024,Zuid Afrika,DIRK,fludioxonil,1.6,10.0,,CONFORM
3672,mandarijnen,99411929,mandarijnen,23‐7‐2024,Zuid Afrika,DIRK,pyrimethanil,2.8,8.0,,CONFORM
3673,mandarijnen,99411929,mandarijnen,23‐7‐2024,Zuid Afrika,DIRK,terbuthylazine,0.0056,0.01,,CONFORM
3674,mandarijnen,99411929,mandarijnen,23‐7‐2024,Zuid Afrika,DIRK,thiabendazool,0.47,7.0,,CONFORM
3675,mandarijnen,99411929,mandarijnen,23‐7‐2024,Zuid Afrika,DIRK,Overige bestrijdingsmiddelen,,,,CONFORM
3676,mandarijnen,99412151,AH mandarijnen 1kg clementine,17‐7‐2024,Zuid Afrika,ALBERT HEIJN MARCEL BERGHUIS,"2,4‐D",0.13,1.0,,CONFORM
3677,mandarijnen,99412151,AH mandarijnen 1kg clementine,17‐7‐2024,Zuid Afrika,ALBERT HEIJN MARCEL BERGHUIS,azoxystrobin,0.052,15.0,,CONFORM
3678,mandarijnen,99412151,AH mandarijnen 1kg clementine,17‐7‐2024,Zuid Afrika,ALBERT HEIJN MARCEL BERGHUIS,imazalil,1.7,5.0,,CONFORM
3679,mandarijnen,99412151,AH mandarijnen 1kg clementine,17‐7‐2024,Zuid Afrika,ALBERT HEIJN MARCEL BERGHUIS,pyrimethanil,2.8,8.0,,CONFORM
3680,mandarijnen,99412151,AH mandarijnen 1kg clementine,17‐7‐2024,Zuid Afrika,ALBERT HEIJN MARCEL BERGHUIS,pyriproxyfen,0.011,0.7,,CONFORM
3681,mandarijnen,99412151,AH mandarijnen 1kg clementine,17‐7‐2024,Zuid Afrika,ALBERT HEIJN MARCEL BERGHUIS,spirotetramat (som),0.03,0.5,,CONFORM
3682,mandarijnen,99412151,AH mandarijnen 1kg clementine,17‐7‐2024,Zuid Afrika,ALBERT HEIJN MARCEL BERGHUIS,thiabendazool,0.29,7.0,,CONFORM
3683,mandarijnen,99412151,AH mandarijnen 1kg clementine,17‐7‐2024,Zuid Afrika,ALBERT HEIJN MARCEL BERGHUIS,Overige bestrijdingsmiddelen,,,,CONFORM
3684,mandarijnen,99427485,Leanri mandarijnen,31‐7‐2024,Zuid Afrika,ALBERT HEIJN,"2,4‐D",0.13,1.0,,CONFORM
3685,mandarijnen,99427485,Leanri mandarijnen,31‐7‐2024,Zuid Afrika,ALBERT HEIJN,imazalil,2.5,5.0,,CONFORM
3686,mandarijnen,99427485,Leanri mandarijnen,31‐7‐2024,Zuid Afrika,ALBERT HEIJN,malathion (som),0.014,2.0,,CONFORM
3687,mandarijnen,99427485,Leanri mandarijnen,31‐7‐2024,Zuid Afrika,ALBERT HEIJN,pyraclostrobin,0.024,2.0,,CONFORM
3688,mandarijnen,99427485,Leanri mandarijnen,31‐7‐2024,Zuid Afrika,ALBERT HEIJN,pyrimethanil,2.3,8.0,,CONFORM
3689,mandarijnen,99427485,Leanri mandarijnen,31‐7‐2024,Zuid Afrika,ALBERT HEIJN,Overige bestrijdingsmiddelen,,,,CONFORM
3690,mandarijnen,99430079,mandarijnen,2‐7‐2024,Zuid Afrika,JUMBO SITTARD STADION,"2,4‐D",0.15,1.0,,CONFORM
3691,mandarijnen,99430079,mandarijnen,2‐7‐2024,Zuid Afrika,JUMBO SITTARD STADION,imazalil,2.2,5.0,,CONFORM
3692,mandarijnen,99430079,mandarijnen,2‐7‐2024,Zuid Afrika,JUMBO SITTARD STADION,thiabendazool,1.2,7.0,,CONFORM
3693,mandarijnen,99430079,mandarijnen,2‐7‐2024,Zuid Afrika,JUMBO SITTARD STADION,Overige bestrijdingsmiddelen,,,,CONFORM
3694,mandarijnen,99430303,mandarijnen,16‐7‐2024,Zuid Afrika,DAGWINKEL MELDERSLO,"2,4‐D",0.26,1.0,,CONFORM
3695,mandarijnen,99430303,mandarijnen,16‐7‐2024,Zuid Afrika,DAGWINKEL MELDERSLO,azoxystrobin,0.067,15.0,,CONFORM
3696,mandarijnen,99430303,mandarijnen,16‐7‐2024,Zuid Afrika,DAGWINKEL MELDERSLO,chloorfenapyr,0.0055,0.01,,CONFORM
3697,mandarijnen,99430303,mandarijnen,16‐7‐2024,Zuid Afrika,DAGWINKEL MELDERSLO,fludioxonil,0.0075,10.0,,CONFORM
3698,mandarijnen,99430303,mandarijnen,16‐7‐2024,Zuid Afrika,DAGWINKEL MELDERSLO,imazalil,1.7,5.0,,CONFORM
3699,mandarijnen,99430303,mandarijnen,16‐7‐2024,Zuid Afrika,DAGWINKEL MELDERSLO,pyriproxyfen,0.009,0.7,,CONFORM
3700,mandarijnen,99430303,mandarijnen,16‐7‐2024,Zuid Afrika,DAGWINKEL MELDERSLO,tebuconazool,0.014,5.0,,CONFORM
3701,mandarijnen,99430303,mandarijnen,16‐7‐2024,Zuid Afrika,DAGWINKEL MELDERSLO,thiabendazool,0.95,7.0,,CONFORM
3702,mandarijnen,99430303,mandarijnen,16‐7‐2024,Zuid Afrika,DAGWINKEL MELDERSLO,Overige bestrijdingsmiddelen,,,,CONFORM
3703,mandarijnen,99430613,mandarijnen,23‐7‐2024,Zuid Afrika,PLUS BOUDA POSTMA,"2,4‐D",0.17,1.0,,CONFORM
3704,mandarijnen,99430613,mandarijnen,23‐7‐2024,Zuid Afrika,PLUS BOUDA POSTMA,azoxystrobin,0.57,15.0,,CONFORM
3705,mandarijnen,99430613,mandarijnen,23‐7‐2024,Zuid Afrika,PLUS BOUDA POSTMA,fludioxonil,0.0051,10.0,,CONFORM
3706,mandarijnen,99430613,mandarijnen,23‐7‐2024,Zuid Afrika,PLUS BOUDA POSTMA,imazalil,1.2,5.0,,CONFORM
3707,mandarijnen,99430613,mandarijnen,23‐7‐2024,Zuid Afrika,PLUS BOUDA POSTMA,pyraclostrobin,0.013,2.0,,CONFORM
3708,mandarijnen,99430613,mandarijnen,23‐7‐2024,Zuid Afrika,PLUS BOUDA POSTMA,pyrimethanil,5.1,8.0,,CONFORM
3709,mandarijnen,99430613,mandarijnen,23‐7‐2024,Zuid Afrika,PLUS BOUDA POSTMA,spirotetramat (som),0.04,0.5,,CONFORM
3710,mandarijnen,99430613,mandarijnen,23‐7‐2024,Zuid Afrika,PLUS BOUDA POSTMA,thiabendazool,0.21,7.0,,CONFORM
3711,mandarijnen,99430613,mandarijnen,23‐7‐2024,Zuid Afrika,PLUS BOUDA POSTMA,Overige bestrijdingsmiddelen,,,,CONFORM
3712,mandarijnen,99435135,"Mandarijnen, Variëteit: Clementine T, Maat 2‐3",10‐7‐2024,Zuid Afrika,JUMBO SUPERMARKT,"2,4‐D",0.19,1.0,,CONFORM
3713,mandarijnen,99435135,"Mandarijnen, Variëteit: Clementine T, Maat 2‐3",10‐7‐2024,Zuid Afrika,JUMBO SUPERMARKT,imazalil,2.2,5.0,,CONFORM
3714,mandarijnen,99435135,"Mandarijnen, Variëteit: Clementine T, Maat 2‐3",10‐7‐2024,Zuid Afrika,JUMBO SUPERMARKT,thiabendazool,1.5,7.0,,CONFORM
3715,mandarijnen,99435135,"Mandarijnen, Variëteit: Clementine T, Maat 2‐3",10‐7‐2024,Zuid Afrika,JUMBO SUPERMARKT,Overige bestrijdingsmiddelen,,,,CONFORM
